image,incorrect,correct
12289.jpg,осени.,осени.
12289.jpg,Весна,Весна
12289.jpg,въ,въ
12289.jpg,общемъ,общемъ
12289.jpg,была,была
12289.jpg,благопрiятна,благопрiятна
12289.jpg,для,для
12289.jpg,посѣва,посѣва
12289.jpg,и,и
12289.jpg,для,для
12289.jpg,первоначальнаго,первоначальнаго
12289.jpg,проростанiя,проростанiя
12289.jpg,"зерна,","зерна,"
12289.jpg,но,но
12289.jpg,затѣмъ,затѣмъ
12289.jpg,мѣстами,мѣстами
12289.jpg,нас-,нас-
12289.jpg,тупили,тупили
12289.jpg,холода,холода
12289.jpg,и,и
12289.jpg,посѣвы,посѣвы
12289.jpg,стали,стали
12289.jpg,проростать,проростать
12289.jpg,сорной,сорной
12289.jpg,травоютлѣто,травою; лѣто
12289.jpg,точно,точно
12289.jpg,также,также
12289.jpg,было,было
12289.jpg,перемѣнчиво,перемѣнчиво
12289.jpg,то,то
12289.jpg,"засуха,","засуха,"
12289.jpg,то,то
12289.jpg,дожди,дожди
12289.jpg,при,при
12289.jpg,сильныхъ,сильныхъ
12289.jpg,вѣтрахъ,вѣтрахъ
12289.jpg,и,и
12289.jpg,въ,въ
12289.jpg,перiодъ,перiодъ
12289.jpg,созрѣванiя,созрѣванiя
12289.jpg,въ,въ
12289.jpg,концѣ,концѣ
12289.jpg,iюля,iюля
12289.jpg,и,и
12289.jpg,Въ,въ
12289.jpg,августѣ,августѣ
12289.jpg,начались,начались
12289.jpg,дождливые,дождливые
12289.jpg,"дни,","дни,"
12289.jpg,которые,которые
12289.jpg,препятство-,препятство-
12289.jpg,вали,вали
12289.jpg,жатвѣ,жатвѣ
12289.jpg,и,и
12289.jpg,уйоркѣ,уборкѣ
12289.jpg,"хлѣбовъ,","хлѣбовъ,"
12289.jpg,проросшихъ,проросшихъ
12289.jpg,затѣмъ,затѣмъ
12289.jpg,въ,въ
12289.jpg,снопахъ,снопахъ
12289.jpg,отъ,отъ
12289.jpg,сырости.,сырости.
12289.jpg,Начало,Начало
12289.jpg,осени,осени
12289.jpg,было,было
12289.jpg,дождливое.,дождливое.
12289.jpg,Такимъ,Такимъ
12289.jpg,образомъ,образомъ
12289.jpg,качество,качество
12289.jpg,зерна,зерна
12289.jpg,хлѣбовъ,хлѣбовъ
12289.jpg,оказалось,оказалось
12289.jpg,въ,въ
12289.jpg,1892,1892
12289.jpg,года,год и 
12289.jpg,ниже,ниже
12289.jpg,ка,ка
12289.jpg,чества,чества
12289.jpg,таковыхъ,таковыхъ
12289.jpg,же,же
12289.jpg,въ,в
12289.jpg,1891,1891
12289.jpg,году,году
12289.jpg,и,и
12289.jpg,не,не
12289.jpg,смотря,смотря
12289.jpg,на,на
12289.jpg,"то,","то,"
12289.jpg,что,что
12289.jpg,по-,по-
12289.jpg,сѣвъ,сѣвъ
12289.jpg,въ,въ
12289.jpg,1892,1892
12289.jpg,увеличился,увеличился
12289.jpg,на,на
12289.jpg,8445,8445
12289.jpg,"четвертей,","четвертей,"
12289.jpg,урожай,урожай
12289.jpg,оказался,оказался
12289.jpg,менѣе,менѣе
12289.jpg,на,на
12289.jpg,108381,108381
12289.jpg,четверть,четверть
12289.jpg,противъ,противъ
12289.jpg,1891,1891
12289.jpg,года.,года.
12289.jpg,Въ,Въ
12289.jpg,общемъ,общемъ
12289.jpg,же,же
12289.jpg,хлѣба,хлѣба
12289.jpg,уродились,уродились
12289.jpg,выше,выше
12289.jpg,"средняго,","средняго,"
12289.jpg,обезпечивъ,обезпечивъ
12289.jpg,вполнѣ,вполнѣ
12289.jpg,населенiе,населенiе
12289.jpg,губернiи,губернiи
12289.jpg,запасами,запасами
12289.jpg,"хлѣба,","хлѣба,"
12289.jpg,при,при
12289.jpg,значительныхъ,значительныхъ
12289.jpg,остаткахъ,остаткахъ
12289.jpg,отъ,отъ
12289.jpg,урожая,урожая
12289.jpg,1891,1891
12289.jpg,года.,года.
12289.jpg,Избытокъ,Избытокъ
12289.jpg,хлѣба,хлѣба
12289.jpg,далъ,далъ
12289.jpg,возможность,возможность
12289.jpg,привести,привести
12289.jpg,въ,въ
12289.jpg,вполнѣ,вполнѣ
12289.jpg,удовлетворительное,удовлетворительное
12289.jpg,состоянiе,состоянiе
12289.jpg,запасы,запасы
12289.jpg,его,его
12289.jpg,въ,въ
12289.jpg,экономическихъ,экономическихъ
12289.jpg,"магазинахъ,","магазинахъ,"
12289.jpg,но,но
12289.jpg,въ,въ
12289.jpg,тоже,тоже
12289.jpg,время,время
12289.jpg,понизилъ,понизилъ
12289.jpg,цѣнность,цѣнность
12289.jpg,"хлѣба,","хлѣба,"
12289.jpg,особен-,особен-
12289.jpg,но,но
12289.jpg,въ,въ
12289.jpg,хлѣбородныхъ,хлѣбородныхъ
12289.jpg,округахъ,округахъ
12289.jpg,напримѣръ,напримѣръ
12289.jpg,Минусинскомъ,Минусинскомъ
12289.jpg,ВИ,и
12289.jpg,Канскомъ,Канскомъ
9120.jpg,о,о
9120.jpg,числѣ,числѣ
9120.jpg,въдомость,въдомость
9120.jpg,учебныхъ,учебныхъ
9120.jpg,заведенiй,заведенiй
9120.jpg,и,н
9120.jpg,учащихся,учащихся
9120.jpg,въ,въ
9120.jpg,Енисейской,Енисейской
9120.jpg,За,За
9120.jpg,1883,1883
9120.jpg,годъ.,годъ.
9120.jpg,губернiи.,губерни
558.jpg,52 об,59об
558.jpg,105.,105.
558.jpg,собственномъ,собственномъ
558.jpg,Капиталѣ,Капиталѣ
558.jpg,Приказа,Приказа
558.jpg,оказалось,оказалось
558.jpg,прибы-,прибы-
558.jpg,ли-,ли-
558.jpg,216 р.,216 р.
558.jpg,88 3/4,88 3/4
558.jpg,коп.,коп.
558.jpg,Изъ,Изъ
558.jpg,податной,податной
558.jpg,недоимки-,недоимки
558.jpg,въ,въ
558.jpg,количествѣ,количествѣ
558.jpg,169580 р.,169580 р
558.jpg,54 3/7 к.-,54 3/4 к.
558.jpg,числящаяся,числящаяся
558.jpg,на,на
558.jpg,мѣщанахъ,мѣщанахъ
558.jpg,города,города
558.jpg,Туруханска-,Туруханска-
558.jpg,немог,немог
558.jpg,ла,ла
558.jpg,быть,быть
558.jpg,пополнена,пополнена
558.jpg,пото-,пото-
558.jpg,му,му
558.jpg,"единственно,","единственно,"
558.jpg,что,что
558.jpg,они,они
558.jpg,по,по
558.jpg,бѣдности,бѣдности
558.jpg,"своей,","своей,"
558.jpg,завися.,завися.
558.jpg,щей,щей
558.jpg,отъ,отъ
558.jpg,положенiя,положенiя
558.jpg,та,та-
558.jpg,мошняго,мошняго
558.jpg,"края,","края,"
558.jpg,съ,съ
558.jpg,трудомъ,трудомъ
558.jpg,оплачиваютъ,оплачиваютъ
558.jpg,государствен-,государствен-
558.jpg,ныя,ныя
558.jpg,подати,подати
558.jpg,и,и
558.jpg,снискиваютъ,снискиваютъ
558.jpg,себѣ,себѣ
558.jpg,пропитанiе;,пропитанiе;
558.jpg,большая,большая
558.jpg,же,же
558.jpg,часть,часть
558.jpg,"недоимки,","недоимки,"
558.jpg,числящахся,числящияся
558.jpg,на,на
558.jpg,крестьянахъ,крестьянахъ
558.jpg,изъ,изъ
558.jpg,ссыльно-,ссыльно-
558.jpg,поселенцевъ,поселенцевъ
558.jpg,и,и
558.jpg,"поселенцахъ,",поселенцахъ
558.jpg,вся,вся
558.jpg,почти,почти
558.jpg,подлежитъ,подлежитъ
558.jpg,сло-,сло-
558.jpg,женiю,женiю
558.jpg,со,со
558.jpg,"счетовъ,","счетовъ,"
558.jpg,по,по
558.jpg,случаю,случаю
558.jpg,смерти,смерти
558.jpg,"платильщиковъ,",платильщиковъ
558.jpg,выбытiя,выбытiя
558.jpg,ихъ,ихъ
558.jpg,изъ,изъ
558.jpg,мѣстъ,мiстъ
558.jpg,61,61
558.jpg,60,60
558.jpg,60,60
558.jpg,59,59
558.jpg,106.,106.
558.jpg,жительства,жительства
558.jpg,и,и
558.jpg,за,за
558.jpg,неспо-,неспо-
558.jpg,собностiю,собностiю
558.jpg,къ,Къ
558.jpg,работамъ-,работамъ
558.jpg,о,О
558.jpg,чемъ,чемъ
558.jpg,дѣлается,дѣлается
558.jpg,посто-,посто
558.jpg,янно,янно
558.jpg,"распоряженiе,","распоряженiе,"
558.jpg,по,по
558.jpg,мѣрѣ,мѣрть
558.jpg,разсмотрѣнiя,разсмотренiя
558.jpg,собираемыхъ,собираемыхъ
558.jpg,свѣденiй.,свѣденiй.
558.jpg,Слабая,Слабая
558.jpg,сторона,сторона
558.jpg,Управ-,Управ-
558.jpg,ленiя,ленiя
558.jpg,Енисейскою,внисейскою
558.jpg,губернiею,губернiею
558.jpg,заключается:,заключается:
558.jpg,а),а)
558.jpg,въ,въ
558.jpg,насто-,насто-
558.jpg,ятельной,ятельной
558.jpg,и,и
558.jpg,всѣми,всѣми
558.jpg,мѣст-,мѣст
558.jpg,ными,ными
558.jpg,обывателями,обывателями
558.jpg,со-,со-
558.jpg,знанной,знанной
558.jpg,потребности,потребности
558.jpg,учрежденiя,учрежденiя
558.jpg,въ,въ
558.jpg,городѣ,городѣ
558.jpg,Красно-,Красно
558.jpg,ярскѣ,ярскѣ
558.jpg,Губернской,Губернской
558.jpg,Класси,Класси
558.jpg,ческой,ческой
558.jpg,Гимназiи,Гимназiи
558.jpg,неоткры-,неоткры-
558.jpg,той,той
558.jpg,и,и
558.jpg,до,до
558.jpg,настоящаго,настоящаго
558.jpg,вре-,вре
558.jpg,мени,мени
558.jpg,къ,къ
558.jpg,прискорбiю,прискорбiю
558.jpg,мно-,мно-
558.jpg,гихъ,гихъ
558.jpg,бѣдныхъ,бѣдныхъ
558.jpg,родителей,родителей
558.jpg,преимущественно,преимущественно
558.jpg,изъ,изъ
558.jpg,Мѣст-,мѣст.
558.jpg,ныхъ,ныхъ
558.jpg,служащихъ,служащихъ
558.jpg,чинов-,чинов
558.jpg,никовъ,никовъ
558.jpg,"вынужденныхъ,",вынужденныхъ
558.jpg,отправлять,отправлять
558.jpg,дѣтей,дѣтей
558.jpg,своихъ,своихъ
558.jpg,Комстра,Комарта
1065.jpg,22,22
1065.jpg,д),д)
1065.jpg,Отправленiе,Отправленiе
1065.jpg,натуральныхъ,натуральныхъ
1065.jpg,повинностей.,повинностей.
1065.jpg,Обывателями,Обывателями
1065.jpg,Енисейской,Енисейской
1065.jpg,губернiи,губернiи
1065.jpg,отправлены,отправлены
1065.jpg,натурою,натурою
1065.jpg,въ,въ
1065.jpg,1878,1878
1065.jpg,году,году
1065.jpg,слѣдую,слѣдую
1065.jpg,щiя,щiя
1065.jpg,повинности:,повинности:
1065.jpg,1),1)
1065.jpg,Исправленiе,Исправленiе
1065.jpg,"дорогъ,","дорогъ,"
1065.jpg,"мостовъ,","мостовъ,"
1065.jpg,"гатей,","гатей,"
1065.jpg,"бичевниковъ,","бичевниковъ,"
1065.jpg,"перилъ,","перилъ,"
1065.jpg,столбовъ,столбовъ
1065.jpg,при-,при-
1065.jpg,готовленiе,готовленiе
1065.jpg,для,для
1065.jpg,нихъ,нихъ
1065.jpg,лѣса:,лѣса:
1065.jpg,Число,Число
1065.jpg,"людей,","людей,"
1065.jpg,занятыхъ,занятыхъ
1065.jpg,отправленiемъ,отправленiемъ
1065.jpg,этой,этой
1065.jpg,повинности,повинности
1065.jpg,18411,18411
1065.jpg,чел.,чел.
1065.jpg,Число,Число
1065.jpg,подводъ,подводъ
1065.jpg,14709,14709
1065.jpg,лош.,лош.
1065.jpg,Время,Время
1065.jpg,занятiй,занятiй
1065.jpg,32,32
1065.jpg,дня.,дня.
1065.jpg,2),2)
1065.jpg,Отправленiе,Отправленiе
1065.jpg,междудворной,междудворной
1065.jpg,обывательской,обывательской
1065.jpg,гоньбы:,гоньбы:
1065.jpg,26499,26499
1065.jpg,чел.,чел.
1065.jpg,Число,Число
1065.jpg,людей,людей
1065.jpg,Число,Число
1065.jpg,подводъ,подводъ
1065.jpg,72479,72479
1065.jpg,лош.,лош.
1065.jpg,Время,Время
1065.jpg,занятiй,занятiй
1065.jpg,1,1
1065.jpg,годъ.,годъ.
1065.jpg,3),3)
1065.jpg,Содержанiе,Содержанiе
1065.jpg,перевозовъ,перевозовъ
1065.jpg,чрезъ,чрезъ
1065.jpg,рѣки:,рѣки:
1065.jpg,202,202
1065.jpg,чел.,чел.
1065.jpg,Число,Число
1065.jpg,людей,людей
1065.jpg,Время,Время
1065.jpg,занятiй,занятiй
1065.jpg,4,4
1065.jpg,мѣс.,мес.
1065.jpg,4),4)
1065.jpg,Караулъ,Караулъ
1065.jpg,при,при
1065.jpg,церквахъ,церквахъ
1065.jpg,и,и
1065.jpg,сельскихъ,сельскихъ
1065.jpg,экономическихъ,экономическихъ
1065.jpg,магазинахъ;,магазинахъ;
1065.jpg,употреб-,употреб-
1065.jpg,ленiе,ленiе
1065.jpg,людей,людей
1065.jpg,при,при
1065.jpg,волостныхъ,волостныхъ
1065.jpg,правленiяхъ,правленияхъ
1065.jpg,и,и
1065.jpg,прочихъ,прочихъ
1065.jpg,мѣстахъ,мѣстахъ
1065.jpg,въ,въ
1065.jpg,десятники,десятники
1065.jpg,и,и
1065.jpg,раз-,раз-
1065.jpg,сыльные:,сыльные:
1065.jpg,Число,Число
1065.jpg,людей,людей
1065.jpg,3103,3103
1065.jpg,чел.,чел.
1065.jpg,Время,Время
1065.jpg,занятiй,занятiй
1065.jpg,1,1
1065.jpg,годъ,годъ
1065.jpg,5),5)
1065.jpg,Приготовленiе,Приготовленiе
1065.jpg,лѣса,лѣса
1065.jpg,для,для
1065.jpg,общественныхъ,общественныхъ
1065.jpg,строенiй,строенiй
1065.jpg,и,и
1065.jpg,дровъ,дровъ
1065.jpg,для,для
1065.jpg,этихъ,этихъ
1065.jpg,зда-,зда-
1065.jpg,"нiй,","нiй,"
1065.jpg,церквей,церквей
1065.jpg,и,и
1065.jpg,тюремъ:,тюремъ:
1065.jpg,Число,Число
1065.jpg,людей,людей
1065.jpg,1866,1866
1065.jpg,чел.,чел.
1065.jpg,Число,Число
1065.jpg,подводъ,подводъ
1065.jpg,2159,2159
1065.jpg,лош.,лош.
1065.jpg,Время,Время
1065.jpg,занятiй,занятий
1065.jpg,1,1
1065.jpg,годъ.,годъ.
1065.jpg,6),6)
1065.jpg,Исправленiе,Исправленiе
1065.jpg,общественныхъ,общественныхъ
1065.jpg,"зданiй,","зданiй,"
1065.jpg,"магазиновъ,","магазиновъ,"
1065.jpg,"ледниковъ,","ледниковъ,"
1065.jpg,кордоновъ,кордоновъ
1065.jpg,и,и
1065.jpg,проч.,проч.
1065.jpg,Число,Число
1065.jpg,людей,людей
1065.jpg,2472,2472
1065.jpg,чел.,чел.
1065.jpg,641,641
1065.jpg,лош.,лош.
1065.jpg,Число,Число
1065.jpg,подводъ,подводъ
1065.jpg,Время,Время
1065.jpg,занятiй,занятiй
1065.jpg,1,1
1065.jpg,годъ.,годъ.
1065.jpg,23,23
1065.jpg,7),7)
1065.jpg,Содержанiе,Содержанiе
1065.jpg,"кордоновъ,",кордоповъ
1065.jpg,поимка,поимка
1065.jpg,"бѣглыхъ,","бѣглыхъ,"
1065.jpg,препровожденiе,препровожденiе
1065.jpg,и,и
1065.jpg,пересылка,пересылка
1065.jpg,пар-,пар-
1065.jpg,тiй:,тiй:
1065.jpg,4656,4656
1065.jpg,чел.,чел.
1065.jpg,Число,Число
1065.jpg,людей,людей
1065.jpg,6195,6195
1065.jpg,лош.,лош.
1065.jpg,Число,Число
1065.jpg,подводъ,подводъ
1065.jpg,1,1
1065.jpg,годъ.,годъ.
1065.jpg,Время,Время
1065.jpg,занятiй,занятiй
1065.jpg,8),8)
1065.jpg,Прекращенiе,Прекращенiе
1065.jpg,лѣсныхъ,лѣсныхъ
1065.jpg,пожаровъ:,пожаровъ:
1065.jpg,480,480
1065.jpg,чел.,чел.
1065.jpg,Число,Число
1065.jpg,людей,людей
1065.jpg,105,105
1065.jpg,лош.,лош.
1065.jpg,Число,Число
1065.jpg,подводъ,подводъ
1065.jpg,1,1
1065.jpg,годъ.,годъ.
1065.jpg,Время,Время
1065.jpg,занятiй,занятiй
1065.jpg,9),9)
1065.jpg,Работы,Работы
1065.jpg,при,при
1065.jpg,межеванiи,межеванiи
1065.jpg,земель:,земель:
1065.jpg,739,739
1065.jpg,чел.,чел.
1065.jpg,Число,Число
1065.jpg,людей,людей
1065.jpg,105,105
1065.jpg,лош.,лош.
1065.jpg,Число,Число
1065.jpg,подводъ,подводъ
1065.jpg,4,4
1065.jpg,мѣс.,мѣс.
1065.jpg,Время,Время
1065.jpg,занятiй,занятiй
1065.jpg,10),10)
1065.jpg,Препровожденiе,Препровожденiе
1065.jpg,воинскихъ,воинскихъ
1065.jpg,партiй,партiй
1065.jpg,и,и
1065.jpg,политическихъ,политическихъ
1065.jpg,преступниковъ:,преступниковъ:
1065.jpg,2310,2310
1065.jpg,чел.,чел.
1065.jpg,Число,Число
1065.jpg,людей,людей
1065.jpg,2310,2310
1065.jpg,"лош,","лош,"
1065.jpg,Число,Число
1065.jpg,подводъ,подводъ
1065.jpg,занатiй,занятiй
1065.jpg,1,1
1065.jpg,годъ.,годъ.
1065.jpg,Время,Время
1065.jpg,11),11)
1065.jpg,Перевозка,Перевозка
1065.jpg,каравана,каравана
1065.jpg,съ,съ
1065.jpg,серебромъ:,серебромъ:
1065.jpg,198,198
1065.jpg,чел.,чел.
1065.jpg,Число,Число
1065.jpg,людей,людей
1065.jpg,375,375
1065.jpg,лош.,лош.
1065.jpg,Число,Число
1065.jpg,подводъ,подводъ
1065.jpg,4,и
1065.jpg,мѣс.,мѣс.
1065.jpg,Время,Время
1065.jpg,занятiй,занятiй
1065.jpg,Всѣ,Всѣ
1065.jpg,"повинности,","повинности,"
1065.jpg,перечисленныя,перечисленный
1065.jpg,въ,въ
1065.jpg,186,186
1065.jpg,ст.,ст.
1065.jpg,IV,IV
1065.jpg,т.,т.
1065.jpg,устава,устава
1065.jpg,0,0
1065.jpg,земскихъ,земскихъ
1065.jpg,повин-,повин-
1065.jpg,"ностяхъ,","ностяхъ,"
1065.jpg,отправляются,отправляются
1065.jpg,по,по
1065.jpg,возможности,возможности
1065.jpg,равномѣрно:,равномѣрно:
1065.jpg,жители,жители
1065.jpg,"селенiй,","селенiй,"
1065.jpg,отстоящихъ,отстоящихъ
1065.jpg,въ,въ
1065.jpg,сторонѣ,сторонѣ
1065.jpg,отъ,отъ
1065.jpg,"тракта,","тракта,"
1065.jpg,помогаютъ,помогаютъ
1065.jpg,обывателямъ,обывателямъ
1065.jpg,на,на
1065.jpg,трактѣ,трактѣ
1065.jpg,доставленiемъ,доставленiемъ
1065.jpg,подводъ,подводъ
1065.jpg,подъ,подъ
1065.jpg,проходящiя,проходящiя
1065.jpg,партiи,партiи
1065.jpg,нижнихъ,нижнихъ
1065.jpg,чиновъ,чиновъ
1065.jpg,и,и
1065.jpg,въ,въ
1065.jpg,прочихъ,прочихъ
1065.jpg,случаяхъ.,случаяхъ.
1065.jpg,Въ,Въ
1065.jpg,г.,г.
1065.jpg,Красноярскѣ:,Красноярскѣ:
1065.jpg,На,На
1065.jpg,безвозмездное,безвозмездное
1065.jpg,исправленiе,исправленiе
1065.jpg,разныхъ,разныхъ
1065.jpg,повинностей,повинностей
1065.jpg,для,для
1065.jpg,837,837
1065.jpg,р.,Р.
1065.jpg,7,7
1065.jpg,К.,К.
1065.jpg,войска,войска
1065.jpg,По,По
1065.jpg,Красноярскому,Красноярскому
1065.jpg,округу:,округу:
1065.jpg,На,На
1065.jpg,исправленiе,исправленiе
1065.jpg,таковыхъ,таковыхъ
1065.jpg,же,же
1065.jpg,повинностей.,повинностей.
1065.jpg,1735,1735
1065.jpg,р.,Р.
1065.jpg,12,12
1065.jpg,к.,К.
1065.jpg,21.,21.
6448.jpg,городыя,городовыхъ
6448.jpg,можно,nan
6448.jpg,"содержать,",nan
6448.jpg,6-66,1-17
6448.jpg,"1,703 го.",1.103 год
6448.jpg,Тым,nan
6448.jpg,фабрикахъ,nan
6448.jpg,ребета,nan
6448.jpg,1-мъ,6-17
6448.jpg,и,nan
6448.jpg,доздѣ,этуп
6448.jpg,Ат.,nan
6448.jpg,году,nan
6448.jpg,пополной,nan
6448.jpg,семьовъ,сельный
6448.jpg,содержь-,nan
6448.jpg,1-осъ,nan
6448.jpg,1:55128,1:55.12 г.
6448.jpg,Такъ,тогожъ
6448.jpg,матрез.,nan
6448.jpg,Грушивъ,Архустов съ
6448.jpg,п. №,nan
6448.jpg,двухъ,двумъ
6448.jpg,протуровомъ,припоруска
6448.jpg,прилоднаъ,проиледных
6448.jpg,съ,его
6448.jpg,"това,",nan
6448.jpg,13.,что
6448.jpg,бо.,был
6448.jpg,сменный,частных
6448.jpg,задомъ,завода
6448.jpg,Гру,97
6448.jpg,ворон,борьба
6448.jpg,насоданных,походятся
6448.jpg,и,и
6448.jpg,"городахъ,",nan
6448.jpg,фабры.,nan
6448.jpg,котором,nan
6448.jpg,вук.,nan
6448.jpg,тенов.,nan
6448.jpg,оствоева,nan
6448.jpg,Губернiи,nan
6448.jpg,витается въ,nan
6448.jpg,уѣзда,упра
6448.jpg,болѣе,nan
6448.jpg,работать,nan
6448.jpg,собранныхъ,фоброчныхъ
6448.jpg,(32),nan
6448.jpg,съ послу,nan
6448.jpg,зад,nan
6448.jpg,бо-ъ.,nan
6448.jpg,(040),(143)
6448.jpg,издержать,nan
6448.jpg,е-ъ,nan
6448.jpg,1-4 16 р,1941 то
6448.jpg,н,н
6448.jpg,с котдр,nan
6448.jpg,к п.,nan
6448.jpg,п.,nan
6448.jpg,обнымъ,2.2.1.4
6448.jpg,циность,nan
6448.jpg,прозведенiе,nan
6448.jpg,со-,nan
6448.jpg,февраль-,nan
6448.jpg,шкего,nan
6448.jpg,уступностъ,уступлено
6448.jpg,дѣленiе,приня
6448.jpg,здѣлъ,уздн.
6448.jpg,28.,247
6448.jpg,забодовъ,nan
6448.jpg,пропуповдержанiе,пропоругов) еодарности
6448.jpg,пуд. въ,перед. из
6448.jpg,продѣ-,поведен-
6448.jpg,секь,nan
6448.jpg,7 45,nan
6448.jpg,1:15.,nan
6448.jpg,цѣность,nan
6448.jpg,о реброчныхъ,nan
6448.jpg,заделен,заводствого
6448.jpg,изделъ,nan
6448.jpg,проз-,nan
6448.jpg,битановъ,выполнов и
6448.jpg,губернiи,Губерни
6448.jpg,Енисей,nan
6448.jpg,издержать,nan
6448.jpg,въ,nan
6448.jpg,утолнела,дры ным
6448.jpg,товай,тововыхъ
6448.jpg,я.,nan
6448.jpg,№,nan
6448.jpg,проп.,nan
6448.jpg,органъ,противность
6448.jpg,Губернiи,Губернт
6448.jpg,право-,nan
6448.jpg,земныхъ,nan
6448.jpg,ели,nan
6448.jpg,1:12 2/3.,nan
6448.jpg,Проведъ,Пригор
6448.jpg,собряновъ,фебрачаня
6448.jpg,издѣли,издний.
6448.jpg,производство,производится
6448.jpg,тура.,nan
6448.jpg,ник.,ным
6448.jpg,подровности,торчавномъ и
6448.jpg,ярморовъ,армировъ
6448.jpg,Неопродово.,nan
6448.jpg,4 -,nan
6448.jpg,болѣей.,бытлевой
6448.jpg,Недѣлiя,Издля
6448.jpg,заводовiе,заводовал
6448.jpg,Енисейской,Епигейской
6448.jpg,"2, болк",Губерни
6448.jpg,Какъ,nan
6448.jpg,то,nan
6448.jpg,"коже, более",Комурском
6448.jpg,больше,мыло
6448.jpg,сбованные,обывающие
6448.jpg,въ.,nan
6448.jpg,полѣны,nan
6448.jpg,Губернiи.,nan
6448.jpg,Торговое,Торгович
6448.jpg,произведенiемъ,производелем
6448.jpg,зеводованя,заводовыми
6448.jpg,честв начала,сеть только
6448.jpg,отне-къ,nan
6448.jpg,м.ч,nan
6448.jpg,неделамъ,подомная
6448.jpg,больныхъ,частныхъ
6448.jpg,заводовъ,заводов
6448.jpg,обязаныхъ,обязанной
6448.jpg,казбер,nan
6448.jpg,кописанты,nan
6448.jpg,повышенный,поверхностями
6448.jpg,Губернiи,Губерьга
6448.jpg,дѣть,nan
6448.jpg,Февраля,Фабратный
6448.jpg,дан,nan
6448.jpg,отруденныхъ д.,миномета
6448.jpg,уд.,nan
6448.jpg,14.,nan
6448.jpg,купцовъ.,купитра
6448.jpg,Таковъ,nan
6448.jpg,губернiи,Губерный
6448.jpg,ор,nan
6448.jpg,фравретъ,nan
6448.jpg,удалiе,nan
6448.jpg,вниманно про-,nan
6448.jpg,отведенны,nan
6448.jpg,года,7-о бря
6448.jpg,Гороботывства,обрабаталивается
6448.jpg,3-.,nan
6448.jpg,сумение,nan
6448.jpg,2000го,nan
6448.jpg,новъ,nan
6448.jpg,полѣва,nan
6448.jpg,оныхъ,nan
6448.jpg,разра,nan
6448.jpg,докоров,дистом въ
6448.jpg,поместнымъ,nan
6448.jpg,Губернiимъ,Губернских
6448.jpg,Другий,Другое
6448.jpg,въ или,nan
6448.jpg,Губернiи.,Губерни
6448.jpg,Изъ баго,Прин
6448.jpg,были человѣчено,вышиковленное
6448.jpg,одночѣ,отдезучило
6448.jpg,ребростъ,nan
6448.jpg,озе-,за-
6448.jpg,водитется начальностью,nan
6448.jpg,Енисей,nan
6448.jpg,Губернiи,nan
6448.jpg,сѣбомъ,nan
6448.jpg,ра,nan
6448.jpg,ямен.,nan
6448.jpg,позвой,nan
6448.jpg,статья.,nan
6448.jpg,Пр-яны,nan
6448.jpg,оку,nan
6448.jpg,поляновъ,положить
6448.jpg,часть,nan
6448.jpg,следующiхъ,nan
6448.jpg,у недовосе,nan
6448.jpg,положенiе,nan
6448.jpg,сего,nan
6448.jpg,у-мъ:,nan
6448.jpg,2)Географическiй,2) Сеографических
6448.jpg,полодкѣ,nan
6448.jpg,Губерн-,Губерат-
6448.jpg,вѣдомость,nan
6448.jpg,на солѣдникъ,nan
6448.jpg,копiяхъ,nan
6448.jpg,"2,1 гору-",nan
6448.jpg,Гу-дрины.,nan
6448.jpg,городные,проведения
6448.jpg,простройственные,nan
6448.jpg,"1,5 с. Полу.",nan
6448.jpg,губернiе,nan
6448.jpg,ещ,nan
6448.jpg,121.,nan
6448.jpg,отделенов.,отданы
6448.jpg,от баз.,nan
6448.jpg,ко въ,nan
6448.jpg,ихъ.,nan
6448.jpg,18,nan
6448.jpg,и Аетъ,nan
6448.jpg,ботано,богственно
6448.jpg,Копiя,Которые
6448.jpg,Подушение,nan
6448.jpg,в октярымъ,nan
6448.jpg,находите,nan
6448.jpg,хъ,nan
6448.jpg,въ декталь,воздешность
6448.jpg,тер,nan
6448.jpg,2) бочения,3) бигатил
6448.jpg,прозадене,призводство
6448.jpg,уруда,nan
6448.jpg,дол,nan
6448.jpg,довошь,nan
6448.jpg,груденной,nan
6448.jpg,"много лей,",nan
6448.jpg,ветеры,nan
6448.jpg,о месяц,nan
6448.jpg,пе,nan
6448.jpg,и бютъ,nan
6448.jpg,бойковъ,nan
6448.jpg,... довости:,nan
6448.jpg,пр. былъ,nan
6448.jpg,4.,nan
6448.jpg,матерь.,nan
6448.jpg,сущ.,nan
6448.jpg,сумминской,nan
6448.jpg,3),nan
6448.jpg,бель глядье,nan
6448.jpg,поведенiе,показанность
6448.jpg,обудобнныхъ,nan
6448.jpg,съ,nan
6448.jpg,убернитымъ,nan
6448.jpg,додовъ,nan
6448.jpg,Советановокопа,nan
6448.jpg,пред,nan
6448.jpg,зазеченiй,nan
6448.jpg,выгодахъ,nan
6448.jpg,прiебрительныхъ,nan
6448.jpg,она,nan
6448.jpg,7,nan
6448.jpg,"быннасимованiю,",nan
6448.jpg,6),nan
6448.jpg,недостатовъ,nan
6448.jpg,"расстановъ,",nan
6448.jpg,пот.,nan
6448.jpg,роботъ,nan
6448.jpg,м.,nan
6448.jpg,следскiе,nan
